iter	Logloss
0	0.5447390725
1	0.4281162327
2	0.3409906137
3	0.2741044203
4	0.236723574
5	0.1987830494
6	0.1714970997
7	0.1472542158
8	0.1344462536
9	0.122561657
10	0.109321979
11	0.1000549022
12	0.09374975041
13	0.08411196627
14	0.0768142177
15	0.07050648063
16	0.06415471077
17	0.05963380051
18	0.05618374934
19	0.0535086828
20	0.04980235808
21	0.04774968774
22	0.04599927385
23	0.04301252638
24	0.03958319092
25	0.0379548754
26	0.03601731355
27	0.03391311482
28	0.03234864426
29	0.03028381579
30	0.02929339831
31	0.02800373622
32	0.02648034436
33	0.02506789698
34	0.02437060111
35	0.02339493942
36	0.02241719668
37	0.02113959054
38	0.02039213221
39	0.01954743399
40	0.01912845353
41	0.01828214366
42	0.01724132211
43	0.0166349584
44	0.01611218732
45	0.01555699301
46	0.01470813717
47	0.01395006214
48	0.01346846506
49	0.01304822377
50	0.01239954996
51	0.012080385
52	0.01170812627
53	0.01140565927
54	0.01106540162
55	0.01044047969
56	0.01010100324
57	0.009829475743
58	0.009418233395
59	0.00913282483
60	0.008819787128
61	0.008379726206
62	0.008109525544
63	0.00785787218
64	0.007640158245
65	0.007423868792
66	0.007259451355
67	0.00698609754
68	0.006707487549
69	0.00648167617
70	0.006244563682
71	0.005962270975
72	0.005812305893
73	0.005708016191
74	0.005596991335
75	0.005488402878
76	0.005254554885
77	0.005107419593
78	0.005043562004
79	0.004951405968
80	0.004804716383
81	0.00472225947
82	0.004568247369
83	0.00442091511
84	0.004327247466
85	0.004288477659
86	0.004218983548
87	0.004128022177
88	0.004037177307
89	0.003959572758
90	0.003857063396
91	0.003782490986
92	0.003709259169
93	0.003569454278
94	0.003481226904
95	0.003333838974
96	0.003248021892
97	0.003161196709
98	0.003102530684
99	0.003051566992
100	0.002958502378
101	0.002894543886
102	0.002819710936
103	0.002744584697
104	0.002685097865
105	0.00260424023
106	0.002576032077
107	0.002496395332
108	0.002456899762
109	0.002398753405
110	0.002288606729
111	0.002238070105
112	0.002202230096
113	0.002165325727
114	0.002105967547
115	0.002072931767
116	0.002031867964
117	0.001994195427
118	0.001951508181
119	0.00191754336
120	0.001872610279
121	0.001854081333
122	0.001827052908
123	0.001786762868
124	0.00176281551
125	0.001723754789
126	0.001691214468
127	0.001676866293
128	0.001653374135
129	0.001624324543
130	0.001588935571
131	0.001569062574
132	0.001545838646
133	0.001503802112
134	0.001472940428
135	0.001441531122
136	0.001429169544
137	0.001409455955
138	0.0013758111
139	0.001349819907
140	0.001339988981
141	0.001310374549
142	0.001289432202
143	0.001277781146
144	0.001260206384
145	0.001240990613
146	0.001222033109
147	0.001190113068
148	0.001170772799
149	0.001162922795
150	0.001136975633
151	0.001127689336
152	0.001111756674
153	0.001088489741
154	0.001074110448
155	0.001069339156
156	0.001049404391
157	0.001049399998
158	0.0010247237
159	0.001011175799
160	0.001007157117
161	0.001007157117
162	0.0009964868171
163	0.0009795588979
164	0.0009688668805
165	0.0009688668805
166	0.0009533328031
167	0.0009481949593
168	0.0009252773566
169	0.0009073296189
170	0.0009013041598
171	0.0008906490377
172	0.0008906391774
173	0.0008795342275
174	0.0008691328764
175	0.0008563049606
176	0.0008512618244
177	0.0008512573412
178	0.0008512573412
179	0.0008440914963
180	0.0008440891036
181	0.0008382578194
182	0.0008322715844
183	0.0008272453334
184	0.0008169852495
185	0.0008088711585
186	0.0008088711585
187	0.0008021410491
188	0.0007970601661
189	0.0007870161448
190	0.0007787875703
191	0.0007787828275
192	0.0007693539858
193	0.0007594789565
194	0.0007594712802
195	0.0007487275388
196	0.0007487275388
197	0.0007487143661
198	0.0007487143661
199	0.0007486926232
200	0.0007486882125
201	0.0007385379033
202	0.00073853216
203	0.0007251872548
204	0.0007176764139
205	0.0007084647758
206	0.0007084622979
207	0.0007024068109
208	0.0006968196758
209	0.0006968171937
210	0.0006930279306
211	0.0006930266874
212	0.0006930237923
213	0.0006930161119
214	0.0006930161119
215	0.0006930073117
216	0.0006900110628
217	0.0006839725503
218	0.0006839725503
219	0.0006839740872
220	0.0006839603058
221	0.0006785976418
222	0.000675428697
223	0.0006673579131
224	0.000667351876
225	0.000667351876
226	0.000654098383
227	0.0006540860832
228	0.0006471727363
229	0.0006471727363
230	0.0006444780018
231	0.0006444780018
232	0.0006444780018
233	0.0006444728417
234	0.000644469887
235	0.0006444640245
236	0.0006444640245
237	0.0006444633305
238	0.0006444633305
239	0.000644454475
240	0.000644454475
241	0.0006444514947
242	0.0006444484166
243	0.0006444414343
244	0.0006444375643
245	0.0006444375643
246	0.0006393322434
247	0.0006352907547
248	0.0006317896289
249	0.0006317896289
250	0.0006317896289
251	0.0006317896289
252	0.0006317896289
253	0.0006317838303
254	0.0006317838303
255	0.0006317838303
256	0.0006317838303
257	0.0006317838303
258	0.0006317838303
259	0.0006317844944
260	0.0006317844944
261	0.0006317844944
262	0.0006317784701
263	0.0006317784701
264	0.0006317784701
265	0.0006317781125
266	0.0006317737741
267	0.0006317737741
268	0.0006317675327
269	0.0006317621725
270	0.0006317620533
271	0.0006317571104
272	0.0006317537214
273	0.0006317515884
274	0.0006317496896
275	0.0006317449425
276	0.0006317405488
277	0.0006317378793
278	0.0006317373855
279	0.0006317323063
280	0.000631731838
281	0.0006317311994
282	0.0006317290791
283	0.0006317230718
284	0.0006317198447
285	0.0006317148634
286	0.0006317141226
287	0.0006317066635
288	0.0006317006392
289	0.0006317031682
290	0.0006316977697
291	0.0006316962966
292	0.0006316941721
293	0.0006316944105
294	0.0006316927927
295	0.0006316870877
296	0.0006316862915
297	0.0006316826344
298	0.0006316800117
299	0.0006316773338
300	0.0006316733956
301	0.0006316705304
302	0.0006316686826
303	0.0006316676438
304	0.0006316655661
305	0.000631661381
306	0.0006316582305
307	0.0006316592736
308	0.0006316560038
309	0.0006316529981
310	0.0006316529981
311	0.0006316490301
312	0.0006316449216
313	0.0006316449216
314	0.0006316440872
315	0.000631642299
316	0.0006316405535
317	0.0006316391528
318	0.0006316353168
319	0.0006316328985
320	0.0006316318044
321	0.0006316278151
322	0.0006316270232
323	0.0006316244858
324	0.0006316210202
325	0.0006316216886
326	0.0006316150469
327	0.0006316160985
328	0.0006316117389
329	0.0006316098017
330	0.0006316085713
331	0.0006316085415
332	0.0006316059956
333	0.0006316023554
334	0.0006316011207
335	0.0006315978978
336	0.0006315997967
337	0.0006315950879
338	0.0006315923333
339	0.0006315915414
340	0.0006315908475
341	0.0006315854745
342	0.0006315855852
343	0.0006315787477
344	0.0006315773768
345	0.0006315788286
346	0.0006315745456
347	0.0006315735153
348	0.0006315673121
349	0.0006315643234
350	0.0006315659242
351	0.0006315655879
352	0.0006315564982
353	0.0006315564982
354	0.000631558397
355	0.0006315513807
356	0.000631552824
357	0.0006315443431
358	0.0006315443431
359	0.0006315443431
360	0.0006315443431
361	0.0006315443431
362	0.0006315443431
363	0.0006315443431
364	0.0006315443431
365	0.0006315443431
366	0.0006315443431
367	0.0006315443431
368	0.0006315443431
369	0.0006315443431
370	0.0006315443431
371	0.0006315443431
372	0.0006315443431
373	0.0006315443431
374	0.0006315443431
375	0.0006315443431
